ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
2016 JZ5,27.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JA6,26.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JB6,20.65,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JC6,21.38,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JE6,24.28,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JF6,24.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JK6,24.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JL6,23.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JM6,21.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JN6,25.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JX11,25.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JG12,22.54,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JH12,22.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JJ12,25.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JK12,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JP15,21.16,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JF17,24.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JG17,25.36,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JH17,20.32,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JJ17,22.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JK17,20.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JL17,24.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JM17,19.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JN17,20.56,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JP17,23.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JQ17,18.47,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JB18,27.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JC18,22.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JD18,24.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JE18,26.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JF18,23.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JH18,26.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JH24,20.58,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JJ24,20.24,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JL24,22.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JM24,23.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JN24,19.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JU24,18.82,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JV24,23.96,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JX24,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JS28,20.62,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JT28,23.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JU28,27.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JV28,24.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JW28,25.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JX28,24.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JY28,22.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JZ28,21.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JA29,24.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JB29,24.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JC29,22.46,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JF29,22.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JG29,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JH29,24.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JR33,23.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JT33,23.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JU33,20.95,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JV33,21.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JW33,23.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JD34,21.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JE34,20.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JK34,23.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JN34,20.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JD38,20.98,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JF38,27.93,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JG38,24.02,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JH38,25.31,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JJ38,27.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JL38,25.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JM38,24.75,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JN38,29.07,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JO38,24.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JP38,24.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JQ38,25.58,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JR38,24.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JT38,20.36,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 JU38,19.58,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KC,22.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KD,22.35,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KF,20.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KH,24.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KJ,24.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KL,25.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KO,26.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KR,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KS,23.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KZ,20.36,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KA1,20.86,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KB1,19.03,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KL1,21.09,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KM1,23.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KR3,20.97,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KS3,19.12,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KT3,22.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KW3,22.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KB4,20.25,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 KC4,21.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LB,22.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LF,23.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LG,25.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LN,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LO,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LP,22.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LQ,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LR,26.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LT,21.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LU,24.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LV,23.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LL1,21.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LM1,19.98,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LN1,19.88,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LO1,25.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LP1,24.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LQ1,25.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LR1,23.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LS1,26.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LT1,29.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LA2,21.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LB2,22.71,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LC2,21.79,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LD2,22.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LE2,20.89,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LF2,22.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LG2,21.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LJ8,25.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LM8,18.86,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LV8,19.78,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LW8,24.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LX8,23.86,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LY8,22.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LZ8,24.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LA9,20.45,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LB9,21.41,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LC9,27.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LD9,22.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LE9,17.73,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LR9,24.98,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LS9,19.06,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LU9,19.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LV9,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LW9,22.15,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LE10,27.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LG10,25.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LH10,25.21,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LJ10,23.74,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LK10,24.65,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LP10,29.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LT10,26.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LU10,20.76,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LV10,23.05,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LW10,24.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LY10,28.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LZ10,20.02,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LC11,19.53,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LG11,22.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LJ11,21.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LL11,19.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LM11,19.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LU47,23.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LV47,20.03,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LW47,22.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LX47,22.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LY47,19.82,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LZ47,20.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LL48,20.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LM48,20.64,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LN48,21.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LO48,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LP48,24.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LT48,21.76,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LU48,21.64,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LV48,20.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LX48,19.34,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LY48,22.88,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LZ48,23.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LA49,27.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LG49,22.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LH49,18.75,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LJ49,22.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LK49,26.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LM49,21.62,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LR51,27.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LS51,18.95,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LT51,24.06,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LV51,25.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 LS68,22.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 MA,27.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 MB,19.51,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 MH,22.06,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 MJ,21.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 MK,23.19,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 MO,24.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 MS,23.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 MB1,19.78,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 MC1,23.26,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 MF1,20.84,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 MH1,18.88,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 MH3,26.96,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NA,26.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NF,18.48,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NG,23.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NR,23.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NS,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NV,19.86,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NX,19.44,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NY,20.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NA1,22.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NB1,23.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NC1,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 ND1,25.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NG15,20.62,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NH15,20.94,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NJ15,23.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NK15,22.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NL15,20.38,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NM15,27.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NN15,26.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NV15,19.91,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NW15,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NX15,22.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NY15,19.92,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NO16,19.61,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NP16,19.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NQ16,23.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NR16,24.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NS16,23.27,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NF22,20.33,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NG22,22.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NH22,22.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NJ22,28.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NK22,29.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NL22,24.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NM22,23.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NT22,19.51,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NU22,20.76,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NV22,24.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NX22,23.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NY22,24.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NF23,22.92,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NG23,21.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NQ32,21.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NR32,23.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NS32,23.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NT32,23.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NU32,23.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NV32,24.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NW32,22.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NX32,19.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 ND33,22.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NE33,21.65,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NF33,21.17,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NG33,21.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NH33,22.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NJ33,25.53,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NK33,25.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NG38,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NS38,24.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NT38,20.29,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NU38,23.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NV38,18.63,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NB39,23.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NC39,24.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 ND39,25.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NE39,23.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NF39,21.92,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NJ39,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NK39,23.86,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NL39,27.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NM39,22.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NN39,19.39,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NQ55,19.61,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NR55,23.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NY55,22.66,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NZ55,21.32,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NB56,24.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NC56,27.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 ND56,23.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NE56,24.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NJ56,24.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NL56,20.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NO56,25.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NP56,26.22,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 NB185,23.82,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 OA,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 OF,23.14,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 OJ,21.59,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 ON,19.22,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 OO,20.72,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 OV,24.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 OX,23.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 OJ1,21.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 OK1,19.99,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 OL1,21.13,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 OM1,22.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 OY2,19.08,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 OZ2,20.91,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PG,25.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PH,24.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PL,23.46,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PM,20.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PO,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PP,24.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PQ,26.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PR,23.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PS,24.09,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PT,20.49,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PU,21.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PV,23.27,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PC1,22.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PD1,23.83,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PE1,22.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PF1,23.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PG1,23.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PH1,24.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PJ1,24.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PL1,18.74,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PN1,20.16,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PP1,22.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PA2,22.33,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PB2,22.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PC2,23.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PD2,24.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PA8,21.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PB8,22.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PC8,24.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PE8,26.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PF8,21.43,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PM8,21.17,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PN8,20.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PO8,20.03,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PQ8,22.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PR8,18.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PT8,23.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PW8,26.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PX8,27.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PP26,21.86,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PQ26,24.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PR26,23.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PS26,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PT26,23.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PU26,24.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PP27,23.59,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PH38,20.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PJ38,21.13,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PK38,24.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PL38,20.53,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PM38,26.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PN38,21.21,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PO38,22.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PP38,26.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PQ38,23.88,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PR38,22.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PT38,23.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PV38,21.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PW38,22.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PX38,22.78,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PN39,25.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PO39,19.51,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PP39,22.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PQ39,21.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PR39,24.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PY39,23.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PZ39,19.42,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PA40,24.49,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PB40,24.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PC40,23.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2016 PD40,23.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
